age,year,id_person,education,marital_stat,race,hisp_origin,sex
40,94,120230,6,3,0,0,1
51,95,120454,6,3,0,0,1
78,95,120477,6,3,0,0,1
55,95,120633,6,3,0,0,1
26,95,120736,6,3,0,0,1
46,94,120964,6,3,0,0,1
54,94,121036,6,3,0,0,1
48,95,121120,6,3,0,0,1
28,94,122269,6,3,0,0,1
72,94,122281,6,3,0,0,1
33,95,122352,6,3,0,0,1
34,95,122379,6,3,0,0,1
47,94,122525,6,3,0,0,1
44,94,122791,6,3,0,0,1
59,95,122905,6,3,0,0,1
50,94,123017,6,3,0,0,1
35,94,123025,6,3,0,0,1
33,95,123050,6,3,0,0,1
35,95,123375,6,3,0,0,1
53,95,124029,6,3,0,0,1
36,95,124087,6,3,0,0,1
63,95,124257,6,3,0,0,1
37,95,124358,6,3,0,0,1
37,94,124517,6,3,0,0,1
47,94,124600,6,3,0,0,1
57,95,124964,6,3,0,0,1
50,94,125037,6,3,0,0,1
49,94,125522,6,3,0,0,1
37,94,125610,6,3,0,0,1
57,95,125725,6,3,0,0,1
40,94,126111,6,3,0,0,1
46,94,126250,6,3,0,0,1
33,94,126436,6,3,0,0,1
54,94,126508,6,3,0,0,1
53,94,127147,6,3,0,0,1
46,94,127392,6,3,0,0,1
46,95,128068,6,3,0,0,1
78,95,128105,6,3,0,0,1
34,94,128355,6,3,0,0,1
39,95,128358,6,3,0,0,1
58,94,128643,6,3,0,0,1
32,94,129032,6,3,0,0,1
24,95,129034,6,3,0,0,1
52,95,129125,6,3,0,0,1
55,95,129290,6,3,0,0,1
31,95,129628,6,3,0,0,1
40,95,129861,6,3,0,0,1
53,94,130175,6,3,0,0,1
57,95,130517,6,3,0,0,1
66,95,130796,6,3,0,0,1
31,94,131155,6,3,0,0,1
48,94,131183,6,3,0,0,1
47,95,131193,6,3,0,0,1
37,95,132021,6,3,0,0,1
27,95,132117,6,3,0,0,1
43,95,132291,6,3,0,0,1
62,95,132445,6,3,0,0,1
59,94,132681,6,3,0,0,1
52,94,133078,6,3,0,0,1
27,95,133088,6,3,0,0,1
50,94,133128,6,3,0,0,1
43,94,133248,6,3,0,0,1
53,95,133387,6,3,0,0,1
68,95,133590,6,3,0,0,1
31,95,133671,6,3,0,0,1
39,94,133950,6,3,0,0,1
54,95,133980,6,3,0,0,1
44,95,134079,6,3,0,0,1
32,94,134125,6,3,0,0,1
34,95,134904,6,3,0,0,1
54,95,135118,6,3,0,0,1
54,95,135512,6,3,0,0,1
39,94,135689,6,3,0,0,1
33,94,135769,6,3,0,0,1
49,94,136218,6,3,0,0,1
30,94,136451,6,3,0,0,1
22,95,136473,6,3,0,0,1
42,94,137179,6,3,0,0,1
52,95,137213,6,3,0,0,1
41,95,137440,6,3,0,0,1
45,94,137652,6,3,0,0,1
38,94,137727,6,3,0,0,1
46,94,137953,6,3,0,0,1
45,94,138549,6,3,0,0,1
39,95,138652,6,3,0,0,1
31,94,138858,6,3,0,0,1
31,94,138930,6,3,0,0,1
64,94,139086,6,3,0,0,1
73,95,139231,6,3,0,0,1
35,95,139442,6,3,0,0,1
61,94,139466,6,3,0,0,1
32,95,139732,6,3,0,0,1
41,95,139844,6,3,0,0,1
22,94,140062,6,3,0,0,1
50,94,140067,6,3,0,0,1
30,95,140356,6,3,0,0,1
39,94,140383,6,3,0,0,1
48,94,140395,6,3,0,0,1
37,95,140561,6,3,0,0,1
26,94,140575,6,3,0,0,1
46,95,140605,6,3,0,0,1
42,94,140732,6,3,0,0,1
70,95,141035,6,3,0,0,1
34,94,141098,6,3,0,0,1
44,94,141347,6,3,0,0,1
45,94,141408,6,3,0,0,1
65,95,141766,6,3,0,0,1
31,94,141864,6,3,0,0,1
46,95,142042,6,3,0,0,1
45,94,142109,6,3,0,0,1
43,94,142231,6,3,0,0,1
37,95,142283,6,3,0,0,1
54,94,142468,6,3,0,0,1
43,94,142530,6,3,0,0,1
54,95,142640,6,3,0,0,1
60,94,142819,6,3,0,0,1
33,94,142947,6,3,0,0,1
48,95,142963,6,3,0,0,1
52,94,143208,6,3,0,0,1
62,94,143548,6,3,0,0,1
26,95,143815,6,3,0,0,1
77,94,144126,6,3,0,0,1
62,95,144299,6,3,0,0,1
41,94,144449,6,3,0,0,1
39,94,144579,6,3,0,0,1
40,95,144611,6,3,0,0,1
54,95,144653,6,3,0,0,1
42,95,144695,6,3,0,0,1
41,94,144786,6,3,0,0,1
41,95,145157,6,3,0,0,1
35,94,145224,6,3,0,0,1
37,95,145342,6,3,0,0,1
48,95,145456,6,3,0,0,1
37,94,145665,6,3,0,0,1
32,94,145699,6,3,0,0,1
40,94,145931,6,3,0,0,1
32,94,146038,6,3,0,0,1
63,94,146380,6,3,0,0,1
28,95,146538,6,3,0,0,1
26,95,146985,6,3,0,0,1
44,94,147049,6,3,0,0,1
52,95,147239,6,3,0,0,1
33,95,147490,6,3,0,0,1
51,94,147588,6,3,0,0,1
37,94,147675,6,3,0,0,1
64,95,147849,6,3,0,0,1
50,94,148099,6,3,0,0,1
38,95,148108,6,3,0,0,1
31,95,148132,6,3,0,0,1
62,94,148194,6,3,0,0,1
46,94,148608,6,3,0,0,1
45,95,148702,6,3,0,0,1
58,95,148888,6,3,0,0,1
61,95,149217,6,3,0,0,1
50,94,149293,6,3,0,0,1
60,94,149820,6,3,0,0,1
50,94,150333,6,3,0,0,1
30,94,150361,6,3,0,0,1
49,94,150593,6,3,0,0,1
75,94,150668,6,3,0,0,1
33,95,150706,6,3,0,0,1
42,94,150717,6,3,0,0,1
54,95,150753,6,3,0,0,1
43,94,151044,6,3,0,0,1
40,94,151429,6,3,0,0,1
35,94,152008,6,3,0,0,1
46,94,152191,6,3,0,0,1
42,94,152262,6,3,0,0,1
67,95,152389,6,3,0,0,1
34,95,152576,6,3,0,0,1
25,94,152683,6,3,0,0,1
39,95,152768,6,3,0,0,1
26,94,153309,6,3,0,0,1
74,94,153346,6,3,0,0,1
64,95,153497,6,3,0,0,1
60,95,153656,6,3,0,0,1
41,94,153664,6,3,0,0,1
36,95,153702,6,3,0,0,1
51,94,153726,6,3,0,0,1
67,95,153748,6,3,0,0,1
44,95,154014,6,3,0,0,1
52,95,154570,6,3,0,0,1
63,94,155463,6,3,0,0,1
43,95,156208,6,3,0,0,1
23,95,156243,6,3,0,0,1
46,94,156343,6,3,0,0,1
32,95,156345,6,3,0,0,1
44,95,156359,6,3,0,0,1
49,95,156404,6,3,0,0,1
39,95,156600,6,3,0,0,1
29,94,156607,6,3,0,0,1
24,95,157269,6,3,0,0,1
30,95,157660,6,3,0,0,1
39,94,157662,6,3,0,0,1
78,94,157882,6,3,0,0,1
32,94,157908,6,3,0,0,1
48,95,157925,6,3,0,0,1
36,95,158554,6,3,0,0,1
69,95,158636,6,3,0,0,1
41,94,158652,6,3,0,0,1
41,94,158771,6,3,0,0,1
53,94,158828,6,3,0,0,1
46,94,159054,6,3,0,0,1
41,94,159323,6,3,0,0,1
54,94,159329,6,3,0,0,1
58,95,159374,6,3,0,0,1
53,95,159394,6,3,0,0,1
46,95,159560,6,3,0,0,1
30,94,159871,6,3,0,0,1
49,95,159975,6,3,0,0,1
53,94,160243,6,3,0,0,1
49,95,160463,6,3,0,0,1
49,94,160501,6,3,0,0,1
35,94,160502,6,3,0,0,1
44,95,160791,6,3,0,0,1
81,95,161609,6,3,0,0,1
41,95,161624,6,3,0,0,1
37,94,161683,6,3,0,0,1
42,94,161869,6,3,0,0,1
71,94,162088,6,3,0,0,1
64,94,162553,6,3,0,0,1
34,94,162583,6,3,0,0,1
50,94,162697,6,3,0,0,1
56,94,162864,6,3,0,0,1
43,95,163073,6,3,0,0,1
43,94,163106,6,3,0,0,1
45,94,163437,6,3,0,0,1
53,95,163534,6,3,0,0,1
38,94,163749,6,3,0,0,1
42,95,164074,6,3,0,0,1
35,95,164520,6,3,0,0,1
34,95,164631,6,3,0,0,1
29,95,164712,6,3,0,0,1
41,95,164734,6,3,0,0,1
38,94,164768,6,3,0,0,1
52,94,164894,6,3,0,0,1
41,94,165103,6,3,0,0,1
40,94,165508,6,3,0,0,1
58,95,165572,6,3,0,0,1
62,94,165733,6,3,0,0,1
28,95,166017,6,3,0,0,1
47,94,166226,6,3,0,0,1
32,95,166350,6,3,0,0,1
44,95,166647,6,3,0,0,1
51,94,167046,6,3,0,0,1
37,94,167060,6,3,0,0,1
49,95,167177,6,3,0,0,1
39,94,167265,6,3,0,0,1
67,95,167372,6,3,0,0,1
49,95,167602,6,3,0,0,1
52,95,167949,6,3,0,0,1
55,95,168182,6,3,0,0,1
47,95,168427,6,3,0,0,1
39,94,168602,6,3,0,0,1
56,95,168718,6,3,0,0,1
41,94,168830,6,3,0,0,1
54,95,169004,6,3,0,0,1
30,95,169063,6,3,0,0,1
30,94,169304,6,3,0,0,1
25,94,169494,6,3,0,0,1
41,95,169506,6,3,0,0,1
35,94,169771,6,3,0,0,1
38,94,169921,6,3,0,0,1
30,95,169925,6,3,0,0,1
41,95,170202,6,3,0,0,1
48,94,170240,6,3,0,0,1
28,94,170310,6,3,0,0,1
72,94,170374,6,3,0,0,1
46,95,170450,6,3,0,0,1
33,94,170762,6,3,0,0,1
29,95,170788,6,3,0,0,1
90,94,171379,6,3,0,0,1
38,95,171643,6,3,0,0,1
59,94,171996,6,3,0,0,1
34,94,172618,6,3,0,0,1
57,95,172829,6,3,0,0,1
25,94,172860,6,3,0,0,1
37,95,172898,6,3,0,0,1
40,94,173078,6,3,0,0,1
36,94,173179,6,3,0,0,1
43,94,173532,6,3,0,0,1
40,95,173644,6,3,0,0,1
37,95,174327,6,3,0,0,1
60,95,174389,6,3,0,0,1
35,95,174443,6,3,0,0,1
54,95,174489,6,3,0,0,1
61,94,174603,6,3,0,0,1
41,95,174661,6,3,0,0,1
31,94,174783,6,3,0,0,1
27,94,174884,6,3,0,0,1
37,94,175007,6,3,0,0,1
40,94,175235,6,3,0,0,1
61,95,175289,6,3,0,0,1
41,94,175311,6,3,0,0,1
53,95,175804,6,3,0,0,1
47,95,175937,6,3,0,0,1
33,95,176268,6,3,0,0,1
54,95,176272,6,3,0,0,1
46,94,176462,6,3,0,0,1
66,95,176687,6,3,0,0,1
34,95,176835,6,3,0,0,1
47,95,177032,6,3,0,0,1
29,95,177114,6,3,0,0,1
42,94,177150,6,3,0,0,1
45,95,177156,6,3,0,0,1
60,94,177332,6,3,0,0,1
34,95,177341,6,3,0,0,1
46,94,177722,6,3,0,0,1
49,95,177895,6,3,0,0,1
61,94,179005,6,3,0,0,1
57,94,179514,6,3,0,0,1
36,95,179756,6,3,0,0,1
36,94,179881,6,3,0,0,1
33,94,180026,6,3,0,0,1
46,94,180115,6,3,0,0,1
33,95,180278,6,3,0,0,1
79,95,180367,6,3,0,0,1
36,94,180692,6,3,0,0,1
31,94,180703,6,3,0,0,1
38,94,181125,6,3,0,0,1
68,95,181209,6,3,0,0,1
37,94,181297,6,3,0,0,1
42,95,181380,6,3,0,0,1
59,94,181420,6,3,0,0,1
57,95,181509,6,3,0,0,1
26,95,181794,6,3,0,0,1
45,95,182266,6,3,0,0,1
50,95,182502,6,3,0,0,1
31,94,182730,6,3,0,0,1
53,94,183216,6,3,0,0,1
27,95,183612,6,3,0,0,1
44,95,183624,6,3,0,0,1
30,94,183677,6,3,0,0,1
40,94,183726,6,3,0,0,1
48,95,183867,6,3,0,0,1
39,94,184026,6,3,0,0,1
33,94,184687,6,3,0,0,1
44,94,185022,6,3,0,0,1
49,95,185430,6,3,0,0,1
66,94,185854,6,3,0,0,1
39,95,186218,6,3,0,0,1
41,94,186244,6,3,0,0,1
46,95,186307,6,3,0,0,1
47,95,186415,6,3,0,0,1
56,95,186522,6,3,0,0,1
45,95,186643,6,3,0,0,1
43,94,187149,6,3,0,0,1
38,94,187263,6,3,0,0,1
38,94,187305,6,3,0,0,1
47,94,187537,6,3,0,0,1
33,95,187568,6,3,0,0,1
25,95,187599,6,3,0,0,1
28,95,187718,6,3,0,0,1
51,94,187815,6,3,0,0,1
31,94,188633,6,3,0,0,1
33,95,188848,6,3,0,0,1
47,95,188943,6,3,0,0,1
61,95,189278,6,3,0,0,1
40,95,189290,6,3,0,0,1
44,95,189415,6,3,0,0,1
40,94,190002,6,3,0,0,1
35,94,190006,6,3,0,0,1
60,95,190303,6,3,0,0,1
36,94,190335,6,3,0,0,1
39,95,191335,6,3,0,0,1
36,94,191626,6,3,0,0,1
54,95,192054,6,3,0,0,1
39,95,192457,6,3,0,0,1
33,95,192692,6,3,0,0,1
35,95,192972,6,3,0,0,1
31,95,194089,6,3,0,0,1
37,94,194427,6,3,0,0,1
62,95,194483,6,3,0,0,1
34,95,194545,6,3,0,0,1
38,94,194651,6,3,0,0,1
51,95,194694,6,3,0,0,1
66,95,194850,6,3,0,0,1
31,94,194977,6,3,0,0,1
46,94,195111,6,3,0,0,1
63,94,195192,6,3,0,0,1
48,95,195881,6,3,0,0,1
31,94,196240,6,3,0,0,1
36,94,196569,6,3,0,0,1
38,95,196733,6,3,0,0,1
34,95,196945,6,3,0,0,1
28,95,196980,6,3,0,0,1
45,94,197174,6,3,0,0,1
44,94,198553,6,3,0,0,1
23,94,198617,6,3,0,0,1
39,94,198621,6,3,0,0,1
49,94,199260,6,3,0,0,1
47,94,199345,6,3,0,0,1
45,95,199378,6,3,0,0,1
66,94,199406,6,3,0,0,1
48,95,199450,6,3,0,0,1
44,94,199467,6,3,0,0,1
52,95,100,7,3,0,0,1
70,94,417,7,3,0,0,1
51,95,524,7,3,0,0,1
62,94,563,7,3,0,0,1
69,94,598,7,3,0,0,1
64,94,675,7,3,0,0,1
79,95,1012,7,3,0,0,1
55,94,1360,7,3,0,0,1
79,94,1454,7,3,0,0,1
69,94,1529,7,3,0,0,1
73,94,1695,7,3,0,0,1
69,95,1902,7,3,0,0,1
61,94,2008,7,3,0,0,1
66,95,2035,7,3,0,0,1
36,95,2388,7,3,0,0,1
84,95,2483,7,3,0,0,1
75,94,2520,7,3,0,0,1
74,94,2531,7,3,0,0,1
86,94,2759,7,3,0,0,1
64,95,2838,7,3,0,0,1
60,94,2953,7,3,0,0,1
60,94,2986,7,3,0,0,1
30,95,3011,7,3,0,0,1
88,94,3227,7,3,0,0,1
51,94,3269,7,3,0,0,1
33,94,3313,7,3,0,0,1
69,95,3349,7,3,0,0,1
42,95,3436,7,3,0,0,1
67,94,3673,7,3,0,0,1
64,95,3901,7,3,0,0,1
29,95,3937,7,3,0,0,1
48,95,4008,7,3,0,0,1
69,94,4549,7,3,0,0,1
66,95,4571,7,3,0,0,1
49,94,4606,7,3,0,0,1
76,95,4770,7,3,0,0,1
49,94,5102,7,3,0,0,1
53,94,5110,7,3,0,0,1
80,94,5134,7,3,0,0,1
65,94,5245,7,3,0,0,1
70,95,5264,7,3,0,0,1
64,95,5606,7,3,0,0,1
30,95,5637,7,3,0,0,1
81,95,5678,7,3,0,0,1
63,94,5808,7,3,0,0,1
46,95,5841,7,3,0,0,1
24,95,5898,7,3,0,0,1
83,95,6069,7,3,0,0,1
55,95,6131,7,3,0,0,1
73,95,6238,7,3,0,0,1
61,95,6459,7,3,0,0,1
84,94,6775,7,3,0,0,1
38,94,6918,7,3,0,0,1
70,94,6991,7,3,0,0,1
77,95,7217,7,3,0,0,1
66,95,7718,7,3,0,0,1
66,95,7807,7,3,0,0,1
69,95,7841,7,3,0,0,1
56,95,7855,7,3,0,0,1
86,94,7968,7,3,0,0,1
46,95,8013,7,3,0,0,1
79,94,8243,7,3,0,0,1
58,95,8267,7,3,0,0,1
83,95,8512,7,3,0,0,1
40,95,8513,7,3,0,0,1
64,95,8531,7,3,0,0,1
57,95,8753,7,3,0,0,1
68,94,8891,7,3,0,0,1
73,95,8951,7,3,0,0,1
70,94,8982,7,3,0,0,1
63,94,9239,7,3,0,0,1
66,95,9271,7,3,0,0,1
63,95,9454,7,3,0,0,1
73,95,9550,7,3,0,0,1
64,94,9588,7,3,0,0,1
65,94,9677,7,3,0,0,1
23,94,9704,7,3,0,0,1
76,94,9733,7,3,0,0,1
65,94,9807,7,3,0,0,1
40,94,9925,7,3,0,0,1
47,95,10006,7,3,0,0,1
53,95,10138,7,3,0,0,1
54,95,10400,7,3,0,0,1
80,94,10721,7,3,0,0,1
48,94,10742,7,3,0,0,1
61,95,11066,7,3,0,0,1
22,94,11198,7,3,0,0,1
63,94,11211,7,3,0,0,1
83,94,11288,7,3,0,0,1
55,95,11340,7,3,0,0,1
81,95,11367,7,3,0,0,1
84,94,11501,7,3,0,0,1
55,94,11611,7,3,0,0,1
43,95,11734,7,3,0,0,1
82,95,12188,7,3,0,0,1
78,95,12607,7,3,0,0,1
59,94,12626,7,3,0,0,1
67,94,12760,7,3,0,0,1
60,95,12785,7,3,0,0,1
49,94,12843,7,3,0,0,1
76,94,13448,7,3,0,0,1
63,95,13513,7,3,0,0,1
70,95,13624,7,3,0,0,1
35,94,13724,7,3,0,0,1
72,94,13773,7,3,0,0,1
49,95,13991,7,3,0,0,1
67,95,14329,7,3,0,0,1
80,95,14833,7,3,0,0,1
75,95,14834,7,3,0,0,1
62,95,14912,7,3,0,0,1
77,95,15084,7,3,0,0,1
81,95,15107,7,3,0,0,1
31,95,15131,7,3,0,0,1
47,95,15369,7,3,0,0,1
54,95,15467,7,3,0,0,1
70,95,15664,7,3,0,0,1
60,94,15715,7,3,0,0,1
78,95,15760,7,3,0,0,1
76,94,15767,7,3,0,0,1
50,94,16052,7,3,0,0,1
87,94,16142,7,3,0,0,1
83,94,16233,7,3,0,0,1
42,95,16774,7,3,0,0,1
87,95,16848,7,3,0,0,1
50,95,16929,7,3,0,0,1
57,95,17236,7,3,0,0,1
59,95,17363,7,3,0,0,1
47,94,17365,7,3,0,0,1
27,94,17602,7,3,0,0,1
77,95,17942,7,3,0,0,1
90,94,18019,7,3,0,0,1
71,95,18286,7,3,0,0,1
73,94,18343,7,3,0,0,1
84,95,18504,7,3,0,0,1
37,94,18568,7,3,0,0,1
69,94,18632,7,3,0,0,1
68,94,18837,7,3,0,0,1
74,94,19034,7,3,0,0,1
43,95,19144,7,3,0,0,1
40,94,19593,7,3,0,0,1
41,95,19712,7,3,0,0,1
28,94,19917,7,3,0,0,1
47,95,19925,7,3,0,0,1
78,94,20015,7,3,0,0,1
67,95,20386,7,3,0,0,1
53,95,20456,7,3,0,0,1
65,95,20578,7,3,0,0,1
78,94,20829,7,3,0,0,1
82,94,20863,7,3,0,0,1
79,95,20970,7,3,0,0,1
77,94,21048,7,3,0,0,1
74,95,21232,7,3,0,0,1
75,94,21403,7,3,0,0,1
76,95,21499,7,3,0,0,1
44,94,21578,7,3,0,0,1
55,94,21692,7,3,0,0,1
81,94,21727,7,3,0,0,1
87,95,21910,7,3,0,0,1
71,94,22202,7,3,0,0,1
72,94,22396,7,3,0,0,1
64,94,22589,7,3,0,0,1
72,95,22599,7,3,0,0,1
68,94,22812,7,3,0,0,1
63,95,22865,7,3,0,0,1
56,95,22926,7,3,0,0,1
90,94,23046,7,3,0,0,1
70,94,23194,7,3,0,0,1
48,95,23968,7,3,0,0,1
74,94,24241,7,3,0,0,1
71,95,24287,7,3,0,0,1
73,94,24513,7,3,0,0,1
79,94,24542,7,3,0,0,1
60,94,24709,7,3,0,0,1
74,95,24739,7,3,0,0,1
65,95,24785,7,3,0,0,1
59,94,24835,7,3,0,0,1
31,95,24895,7,3,0,0,1
46,95,24984,7,3,0,0,1
31,94,25041,7,3,0,0,1
56,94,25135,7,3,0,0,1
83,94,25271,7,3,0,0,1
77,95,25535,7,3,0,0,1
77,95,25584,7,3,0,0,1
53,95,25614,7,3,0,0,1
69,94,25624,7,3,0,0,1
78,94,25799,7,3,0,0,1
57,94,25914,7,3,0,0,1
46,94,25919,7,3,0,0,1
82,94,25962,7,3,0,0,1
68,95,26205,7,3,0,0,1
64,94,26809,7,3,0,0,1
83,95,26835,7,3,0,0,1
65,94,26870,7,3,0,0,1
81,94,26977,7,3,0,0,1
60,95,27005,7,3,0,0,1
62,94,27172,7,3,0,0,1
88,94,27199,7,3,0,0,1
67,94,27342,7,3,0,0,1
88,94,27354,7,3,0,0,1
61,94,27837,7,3,0,0,1
67,94,27839,7,3,0,0,1
64,94,28065,7,3,0,0,1
67,94,28216,7,3,0,0,1
69,95,28267,7,3,0,0,1
68,94,28340,7,3,0,0,1
69,94,28528,7,3,0,0,1
65,95,28754,7,3,0,0,1
30,95,29037,7,3,0,0,1
62,95,29058,7,3,0,0,1
67,95,29082,7,3,0,0,1
73,94,29154,7,3,0,0,1
71,95,29626,7,3,0,0,1
88,94,29751,7,3,0,0,1
31,94,29773,7,3,0,0,1
47,94,29795,7,3,0,0,1
79,94,29821,7,3,0,0,1
52,94,29950,7,3,0,0,1
77,95,29978,7,3,0,0,1
84,95,30003,7,3,0,0,1
56,95,30217,7,3,0,0,1
68,94,30237,7,3,0,0,1
74,95,30245,7,3,0,0,1
69,94,30307,7,3,0,0,1
56,95,30352,7,3,0,0,1
75,94,30995,7,3,0,0,1
72,94,31243,7,3,0,0,1
64,94,31266,7,3,0,0,1
54,95,31436,7,3,0,0,1
70,94,31741,7,3,0,0,1
72,94,31928,7,3,0,0,1
28,94,32003,7,3,0,0,1
59,94,32007,7,3,0,0,1
56,94,32012,7,3,0,0,1
65,95,32495,7,3,0,0,1
81,95,32563,7,3,0,0,1
74,95,32644,7,3,0,0,1
67,95,32696,7,3,0,0,1
68,95,32708,7,3,0,0,1
68,95,32774,7,3,0,0,1
56,94,32878,7,3,0,0,1
81,94,32923,7,3,0,0,1
83,94,33407,7,3,0,0,1
82,95,33579,7,3,0,0,1
46,94,33664,7,3,0,0,1
86,94,33682,7,3,0,0,1
68,95,33812,7,3,0,0,1
59,94,33925,7,3,0,0,1
66,94,34705,7,3,0,0,1
76,94,34732,7,3,0,0,1
69,95,34922,7,3,0,0,1
72,94,35023,7,3,0,0,1
61,94,35099,7,3,0,0,1
41,95,35320,7,3,0,0,1
48,95,35605,7,3,0,0,1
57,95,35677,7,3,0,0,1
69,94,35831,7,3,0,0,1
56,94,36036,7,3,0,0,1
65,94,36073,7,3,0,0,1
76,94,36109,7,3,0,0,1
43,95,36285,7,3,0,0,1
63,95,36378,7,3,0,0,1
76,95,36408,7,3,0,0,1
68,95,36525,7,3,0,0,1
77,95,36737,7,3,0,0,1
78,94,36760,7,3,0,0,1
39,94,36936,7,3,0,0,1
73,95,37084,7,3,0,0,1
23,94,37128,7,3,0,0,1
79,94,37263,7,3,0,0,1
57,94,37278,7,3,0,0,1
31,95,37462,7,3,0,0,1
76,95,37465,7,3,0,0,1
66,94,37500,7,3,0,0,1
51,95,37600,7,3,0,0,1
72,95,37601,7,3,0,0,1
69,94,37885,7,3,0,0,1
65,94,38265,7,3,0,0,1
49,94,38333,7,3,0,0,1
75,94,38644,7,3,0,0,1
64,94,38678,7,3,0,0,1
47,94,38693,7,3,0,0,1
75,95,38862,7,3,0,0,1
69,94,39258,7,3,0,0,1
61,95,39843,7,3,0,0,1
67,95,40127,7,3,0,0,1
64,94,40528,7,3,0,0,1
73,94,40644,7,3,0,0,1
89,94,40660,7,3,0,0,1
81,94,41063,7,3,0,0,1
76,95,41098,7,3,0,0,1
55,94,41239,7,3,0,0,1
63,94,41305,7,3,0,0,1
25,94,41306,7,3,0,0,1
47,94,41462,7,3,0,0,1
73,94,42009,7,3,0,0,1
70,94,42406,7,3,0,0,1
51,95,42551,7,3,0,0,1
90,95,42660,7,3,0,0,1
83,95,43100,7,3,0,0,1
48,95,43191,7,3,0,0,1
77,94,43306,7,3,0,0,1
47,95,43514,7,3,0,0,1
75,94,43674,7,3,0,0,1
78,94,43867,7,3,0,0,1
74,94,43966,7,3,0,0,1
70,95,43973,7,3,0,0,1
69,94,44593,7,3,0,0,1
55,95,44672,7,3,0,0,1
84,95,44713,7,3,0,0,1
69,95,44944,7,3,0,0,1
88,94,45124,7,3,0,0,1
63,95,45653,7,3,0,0,1
86,94,45888,7,3,0,0,1
84,95,45967,7,3,0,0,1
79,95,46072,7,3,0,0,1
58,95,46099,7,3,0,0,1
47,94,46290,7,3,0,0,1
61,94,46379,7,3,0,0,1
68,95,46551,7,3,0,0,1
68,95,46618,7,3,0,0,1
71,95,46979,7,3,0,0,1
37,95,47122,7,3,0,0,1
56,95,47207,7,3,0,0,1
61,95,47269,7,3,0,0,1
90,95,47376,7,3,0,0,1
31,94,47815,7,3,0,0,1
64,95,47933,7,3,0,0,1
58,95,47990,7,3,0,0,1
66,95,48290,7,3,0,0,1
42,94,48344,7,3,0,0,1
78,94,48436,7,3,0,0,1
24,94,48499,7,3,0,0,1
60,94,48752,7,3,0,0,1
59,95,48781,7,3,0,0,1
56,94,48954,7,3,0,0,1
56,94,49217,7,3,0,0,1
57,94,49256,7,3,0,0,1
86,94,49359,7,3,0,0,1
66,95,49399,7,3,0,0,1
67,95,49418,7,3,0,0,1
84,94,49481,7,3,0,0,1
69,94,49841,7,3,0,0,1
67,95,49861,7,3,0,0,1
50,95,49921,7,3,0,0,1
88,95,50050,7,3,0,0,1
73,94,50508,7,3,0,0,1
66,95,50573,7,3,0,0,1
78,94,50665,7,3,0,0,1
73,95,50800,7,3,0,0,1
69,94,50821,7,3,0,0,1
61,94,50891,7,3,0,0,1
62,94,50938,7,3,0,0,1
63,95,51309,7,3,0,0,1
62,95,51580,7,3,0,0,1
75,95,51738,7,3,0,0,1
46,95,51853,7,3,0,0,1
71,94,51927,7,3,0,0,1
70,95,52103,7,3,0,0,1
74,94,52345,7,3,0,0,1
78,94,52459,7,3,0,0,1
68,95,52903,7,3,0,0,1
67,94,52913,7,3,0,0,1
59,95,53402,7,3,0,0,1
43,94,53523,7,3,0,0,1
90,94,53795,7,3,0,0,1
88,94,53876,7,3,0,0,1
32,94,53881,7,3,0,0,1
53,94,53932,7,3,0,0,1
68,95,53946,7,3,0,0,1
85,94,54107,7,3,0,0,1
64,94,54157,7,3,0,0,1
25,95,54185,7,3,0,0,1
76,95,54640,7,3,0,0,1
65,95,54753,7,3,0,0,1
50,95,54766,7,3,0,0,1
63,94,54787,7,3,0,0,1
63,95,55059,7,3,0,0,1
71,95,55087,7,3,0,0,1
61,94,55423,7,3,0,0,1
83,94,55459,7,3,0,0,1
75,95,55468,7,3,0,0,1
76,95,55966,7,3,0,0,1
86,94,56267,7,3,0,0,1
51,94,56310,7,3,0,0,1
89,94,56366,7,3,0,0,1
38,94,56554,7,3,0,0,1
61,95,56739,7,3,0,0,1
53,94,57031,7,3,0,0,1
54,94,57325,7,3,0,0,1
68,95,57509,7,3,0,0,1
63,95,57533,7,3,0,0,1
31,95,57669,7,3,0,0,1
51,94,57684,7,3,0,0,1
31,94,57868,7,3,0,0,1
74,94,57882,7,3,0,0,1
77,95,57978,7,3,0,0,1
78,94,57985,7,3,0,0,1
59,95,58155,7,3,0,0,1
63,95,58316,7,3,0,0,1
75,94,58376,7,3,0,0,1
42,95,58431,7,3,0,0,1
57,95,58869,7,3,0,0,1
69,94,58895,7,3,0,0,1
53,95,58951,7,3,0,0,1
77,94,59002,7,3,0,0,1
61,94,59215,7,3,0,0,1
47,94,59242,7,3,0,0,1
66,94,59244,7,3,0,0,1
75,95,59503,7,3,0,0,1
69,95,59557,7,3,0,0,1
70,94,59573,7,3,0,0,1
61,95,59701,7,3,0,0,1
60,94,59702,7,3,0,0,1
45,95,59793,7,3,0,0,1
73,94,59802,7,3,0,0,1
47,95,60027,7,3,0,0,1
90,94,60162,7,3,0,0,1
73,95,60218,7,3,0,0,1
71,95,60299,7,3,0,0,1
80,94,60357,7,3,0,0,1
22,95,60410,7,3,0,0,1
65,94,60555,7,3,0,0,1
69,95,60578,7,3,0,0,1
57,95,60680,7,3,0,0,1
77,94,60706,7,3,0,0,1
56,94,60770,7,3,0,0,1
